age,job,marital,education,default,balance,housing,loan,month,duration,campaign,pdays,previous,y
48,blue-collar,married,secondary,no,425,yes,no,jul,693,2,-1,0,no
32,technician,married,secondary,no,5122,no,no,aug,31,1,-1,0,no
36,management,divorced,tertiary,no,608,no,no,aug,125,2,-1,0,no
50,unknown,married,primary,no,341,yes,yes,apr,670,4,340,2,yes
39,admin.,married,secondary,no,607,yes,no,may,454,2,364,3,yes
31,blue-collar,married,secondary,no,1495,yes,yes,may,159,3,-1,0,no
49,admin.,married,secondary,no,381,no,no,aug,504,2,-1,0,no
33,unemployed,divorced,secondary,no,385,no,no,aug,29,28,-1,0,no
26,management,single,tertiary,no,1274,yes,no,jun,190,1,84,1,no
27,blue-collar,married,secondary,no,362,yes,no,may,332,2,-1,0,no
51,blue-collar,married,primary,no,377,yes,no,feb,143,4,272,1,no
26,admin.,single,secondary,no,802,no,no,jan,77,1,2,2,no
45,admin.,married,secondary,no,194,no,no,jul,517,4,-1,0,no
54,technician,married,secondary,no,-315,no,yes,jul,2029,1,-1,0,yes
49,technician,married,tertiary,no,1843,yes,no,may,269,1,-1,0,no
47,technician,married,secondary,no,-9,no,no,aug,457,2,-1,0,no
42,housemaid,married,primary,no,83,no,yes,aug,184,1,-1,0,no
50,entrepreneur,married,tertiary,no,433,yes,no,may,47,4,-1,0,no
37,admin.,married,secondary,no,-107,yes,no,may,158,2,-1,0,no
54,blue-collar,married,primary,no,4503,no,no,nov,168,3,-1,0,no
40,services,married,secondary,no,51,yes,no,may,50,1,-1,0,no
50,services,married,secondary,no,961,no,yes,aug,757,4,-1,0,no
57,retired,married,secondary,no,49,yes,yes,aug,93,4,-1,0,no
33,technician,married,secondary,no,3470,no,no,aug,285,2,-1,0,no
49,technician,married,secondary,no,-147,yes,no,apr,390,1,-1,0,no
35,services,married,secondary,no,0,yes,no,may,146,2,-1,0,no
28,blue-collar,single,secondary,no,0,yes,no,may,386,1,-1,0,no
58,management,married,tertiary,no,172,no,no,aug,145,7,-1,0,no
31,admin.,single,secondary,no,-407,no,yes,jul,230,1,-1,0,no
36,management,divorced,tertiary,no,649,no,no,jul,237,2,91,1,no
49,blue-collar,single,primary,no,1040,no,no,jul,474,2,-1,0,no
30,unemployed,married,secondary,no,142,yes,no,may,350,4,-1,0,no
29,services,single,secondary,no,209,yes,no,jul,487,7,-1,0,no
50,management,married,unknown,no,3304,no,no,jun,1009,2,-1,0,no
26,student,single,tertiary,no,294,no,no,mar,87,1,91,2,yes
27,housemaid,married,secondary,no,4848,yes,yes,jul,82,3,-1,0,no
32,blue-collar,single,secondary,no,1670,yes,no,may,183,1,-1,0,no
62,unknown,married,secondary,no,367,no,no,mar,139,5,-1,0,no
34,blue-collar,single,secondary,no,13683,yes,no,jun,115,3,-1,0,no
25,admin.,single,tertiary,no,1420,no,no,apr,124,2,-1,0,no
34,management,single,tertiary,no,340,yes,no,jun,633,28,-1,0,no
44,technician,single,secondary,no,1679,no,no,oct,718,1,-1,0,yes
38,management,married,tertiary,no,1198,yes,no,feb,63,1,-1,0,no
57,admin.,married,secondary,no,169,no,no,aug,180,1,106,2,no
36,self-employed,married,tertiary,no,506,no,no,aug,47,1,120,1,no
41,entrepreneur,married,secondary,no,1249,yes,no,jul,391,1,-1,0,no
36,management,single,tertiary,no,678,no,yes,jul,85,3,-1,0,no
27,management,single,tertiary,no,212,yes,no,may,373,1,-1,0,no
37,technician,divorced,secondary,no,23,no,no,aug,289,2,-1,0,no
47,management,single,tertiary,no,4402,no,no,dec,805,1,190,1,yes
31,services,divorced,primary,no,459,yes,no,may,623,1,293,1,yes
39,self-employed,married,secondary,no,4722,yes,no,jun,483,1,-1,0,no
35,admin.,divorced,tertiary,no,1555,yes,no,may,26,2,-1,0,no
40,blue-collar,married,secondary,no,61,yes,no,may,112,3,-1,0,no
38,management,single,tertiary,no,0,yes,no,nov,213,2,-1,0,no
31,technician,married,secondary,no,3706,yes,no,nov,129,1,-1,0,no
36,blue-collar,married,primary,no,1177,no,no,apr,330,1,311,4,yes
53,management,married,primary,no,2096,no,no,jun,104,1,-1,0,no
59,blue-collar,married,primary,no,748,no,no,may,184,1,-1,0,no
29,management,single,tertiary,no,3357,no,no,jul,120,3,-1,0,no
30,admin.,single,secondary,no,3809,yes,no,jun,159,4,-1,0,no
52,admin.,married,secondary,no,395,yes,no,may,391,3,-1,0,no
55,blue-collar,married,secondary,no,1011,yes,no,aug,112,2,-1,0,no
56,blue-collar,married,primary,no,420,yes,no,may,76,1,-1,0,no
32,admin.,married,secondary,no,76,yes,no,may,189,2,-1,0,no
24,blue-collar,married,secondary,no,0,no,no,may,94,1,-1,0,no
51,blue-collar,married,primary,no,844,yes,no,may,184,3,-1,0,no
36,management,married,tertiary,no,1318,yes,no,aug,100,2,-1,0,no
36,technician,married,tertiary,no,167,yes,no,jan,57,1,-1,0,no
42,management,married,tertiary,no,2187,yes,no,nov,525,3,-1,0,yes
49,admin.,married,secondary,no,14440,yes,no,nov,60,1,-1,0,no
48,management,married,secondary,no,2294,yes,no,may,251,11,-1,0,no
36,management,married,secondary,no,80,yes,no,may,251,3,-1,0,no
48,management,married,primary,no,2537,no,no,aug,219,6,-1,0,no
30,technician,married,tertiary,no,569,no,no,aug,976,12,-1,0,yes
27,management,single,tertiary,yes,0,no,yes,jul,46,1,-1,0,no
38,entrepreneur,married,tertiary,no,0,yes,no,nov,185,3,-1,0,no
36,technician,single,secondary,yes,12,no,no,aug,587,2,-1,0,yes
45,technician,married,secondary,no,49,no,no,jul,65,2,-1,0,no
44,housemaid,married,tertiary,no,460,no,no,jun,491,1,-1,0,no
42,technician,married,secondary,no,613,yes,no,may,432,2,-1,0,no
37,entrepreneur,married,tertiary,no,7944,no,no,nov,102,1,-1,0,no
48,blue-collar,married,secondary,no,1143,yes,no,apr,264,1,317,1,no
57,retired,married,primary,no,-464,yes,no,feb,75,1,190,6,no
44,services,married,secondary,no,1989,yes,yes,apr,106,2,-1,0,no
48,technician,married,secondary,no,17,yes,yes,nov,81,1,-1,0,no
56,retired,married,primary,no,-1,no,no,aug,89,23,-1,0,no
37,management,married,tertiary,no,1698,yes,no,jun,95,2,-1,0,no
47,blue-collar,married,secondary,no,5306,yes,no,may,322,1,-1,0,no
54,housemaid,married,unknown,no,0,no,no,apr,94,5,145,3,no
51,retired,divorced,secondary,no,1679,no,no,aug,417,1,365,9,yes
47,admin.,married,secondary,no,3676,no,no,oct,567,1,95,3,yes
25,management,married,tertiary,no,-242,yes,yes,may,600,4,332,4,yes
39,services,single,secondary,no,471,no,no,oct,5,1,-1,0,no
40,management,married,tertiary,no,8902,yes,no,aug,464,5,-1,0,no
38,management,single,tertiary,no,1704,no,no,sep,222,1,-1,0,no
34,management,married,tertiary,no,3050,yes,no,may,469,1,-1,0,yes
53,housemaid,married,primary,no,2581,no,no,apr,99,1,-1,0,no
32,services,married,secondary,no,162,yes,no,may,297,2,-1,0,no
35,blue-collar,married,secondary,no,243,yes,no,apr,41,3,-1,0,no
24,student,single,secondary,no,1847,no,no,dec,390,1,-1,0,no
58,blue-collar,married,primary,no,0,yes,no,may,535,2,-1,0,no
49,management,married,primary,no,3371,no,no,nov,269,2,-1,0,yes
45,services,single,secondary,no,1757,yes,no,apr,1010,3,326,1,no
55,management,married,tertiary,no,171,yes,no,aug,73,6,-1,0,no
42,entrepreneur,married,tertiary,no,157,yes,yes,may,650,1,-1,0,no
28,admin.,married,secondary,no,934,yes,no,jul,53,2,-1,0,no
48,blue-collar,married,secondary,no,-19,no,yes,jul,270,1,-1,0,no
51,management,single,tertiary,yes,-55,yes,no,aug,119,6,-1,0,no
38,housemaid,married,primary,no,21,no,no,aug,634,2,-1,0,no
27,blue-collar,single,secondary,no,14,no,no,may,72,2,-1,0,no
50,technician,single,secondary,no,246,yes,no,nov,270,1,123,2,no
44,blue-collar,married,primary,no,887,yes,no,may,165,2,363,1,no
40,management,married,tertiary,no,51,no,no,aug,164,2,-1,0,no
29,services,single,secondary,no,-287,yes,no,may,196,1,-1,0,no
34,services,married,secondary,no,0,yes,no,jul,78,4,-1,0,no
44,self-employed,single,tertiary,no,2734,yes,no,may,897,4,-1,0,yes
50,entrepreneur,married,tertiary,no,52,no,no,jul,22,8,-1,0,no
34,management,married,tertiary,no,2594,yes,no,nov,161,3,-1,0,no
54,retired,divorced,primary,no,22,no,no,jun,23,4,-1,0,no
34,technician,married,tertiary,no,1611,yes,no,may,490,2,-1,0,no
34,admin.,single,tertiary,no,18,yes,yes,apr,359,1,-1,0,yes
52,blue-collar,married,primary,no,1331,yes,no,jul,213,2,-1,0,no
60,unknown,married,unknown,no,7337,no,no,aug,122,1,-1,0,no
39,management,single,secondary,no,835,yes,no,may,587,4,-1,0,no
58,retired,married,primary,no,5092,no,no,jun,199,6,-1,0,no
41,technician,divorced,secondary,no,52,no,no,aug,261,2,-1,0,no
48,technician,married,secondary,no,10655,no,no,jul,5,3,-1,0,no
58,management,married,tertiary,no,1831,no,no,nov,1531,1,-1,0,no
40,self-employed,married,primary,no,92,yes,no,may,92,1,-1,0,no
48,management,married,tertiary,no,586,yes,yes,may,179,2,-1,0,no
52,blue-collar,divorced,primary,no,1758,yes,no,may,41,1,-1,0,no
50,self-employed,married,secondary,no,2061,yes,yes,jan,197,2,244,3,no
25,technician,single,secondary,no,959,no,no,jul,144,5,-1,0,no
54,retired,married,primary,no,208,no,no,may,255,1,-1,0,no
34,services,married,secondary,no,-315,yes,no,may,56,2,-1,0,no
48,management,married,tertiary,yes,-13,yes,no,may,20,6,291,2,no
37,admin.,married,tertiary,no,801,no,no,aug,331,7,-1,0,no
66,retired,married,tertiary,no,1948,no,no,jan,216,1,91,4,yes
32,management,single,tertiary,no,751,yes,no,may,64,1,-1,0,no
45,blue-collar,married,secondary,no,784,yes,yes,jun,34,1,-1,0,no
43,blue-collar,single,secondary,no,24,no,no,may,68,1,363,1,no
41,management,married,tertiary,no,72,yes,no,may,764,3,-1,0,no
40,technician,divorced,tertiary,no,1871,yes,no,nov,64,1,-1,0,no
44,services,single,secondary,no,1378,yes,no,may,257,2,-1,0,no
43,blue-collar,married,primary,no,188,yes,no,may,58,3,347,5,no
30,unknown,single,tertiary,no,6836,no,no,feb,30,3,-1,0,no
32,services,married,secondary,no,61,yes,no,jul,529,5,-1,0,no
57,admin.,married,secondary,no,-967,yes,no,may,8,7,-1,0,no
31,blue-collar,single,tertiary,no,462,yes,yes,may,147,1,-1,0,no
49,unknown,married,secondary,no,0,no,no,aug,173,2,-1,0,no
31,admin.,single,secondary,no,5527,yes,no,may,132,1,-1,0,no
41,admin.,married,tertiary,no,1287,no,no,jun,286,1,-1,0,no
44,management,married,tertiary,no,17361,no,no,jun,476,1,-1,0,no
54,entrepreneur,married,unknown,no,1956,no,no,nov,221,5,-1,0,no
37,blue-collar,divorced,secondary,no,0,yes,no,apr,146,4,-1,0,yes
34,management,married,secondary,no,-294,yes,no,may,532,2,-1,0,no
43,technician,married,secondary,no,275,no,no,aug,69,6,-1,0,no
44,management,married,tertiary,no,724,yes,no,nov,157,2,172,1,no
44,services,married,secondary,no,27,no,no,may,485,1,-1,0,no
53,admin.,divorced,secondary,no,26,yes,no,may,56,1,359,1,no
36,technician,married,secondary,no,191,no,no,aug,69,1,-1,0,no
58,technician,divorced,secondary,no,-123,no,no,aug,131,2,-1,0,no
26,student,single,secondary,no,-147,no,no,jun,95,2,-1,0,no
34,technician,single,secondary,no,179,no,no,aug,294,3,-1,0,no
55,blue-collar,married,primary,no,1086,yes,no,may,146,1,272,2,no
55,blue-collar,married,secondary,no,471,yes,no,may,58,2,-1,0,no
34,entrepreneur,married,tertiary,no,105,yes,no,may,249,2,-1,0,no
41,entrepreneur,divorced,secondary,no,1588,yes,yes,jun,10,8,-1,0,no
38,housemaid,divorced,secondary,no,70,no,no,oct,255,3,148,1,yes
28,blue-collar,single,secondary,no,2700,no,no,feb,337,4,-1,0,no
41,technician,married,secondary,no,1602,yes,no,jun,142,1,-1,0,no
30,admin.,married,tertiary,no,0,yes,no,jul,209,2,-1,0,no
39,technician,married,unknown,no,839,no,no,may,825,2,-1,0,no
41,admin.,married,secondary,no,21515,yes,no,jun,87,1,-1,0,no
36,technician,married,secondary,no,5902,yes,no,may,219,4,-1,0,no
37,management,married,tertiary,no,547,yes,yes,may,143,1,-1,0,no
59,self-employed,married,tertiary,no,3800,no,yes,jul,70,1,-1,0,no
26,technician,single,secondary,no,261,yes,no,may,371,2,-1,0,no
43,technician,married,secondary,no,0,yes,yes,feb,539,8,204,5,no
42,management,married,secondary,yes,-34,no,no,feb,176,1,-1,0,no
46,blue-collar,married,unknown,no,9328,yes,no,may,725,3,-1,0,yes
31,admin.,married,secondary,no,5,yes,yes,jul,101,7,-1,0,no
43,unemployed,married,secondary,no,3529,no,no,feb,169,2,-1,0,no
48,blue-collar,single,tertiary,no,2330,yes,no,jun,15,1,-1,0,no
41,blue-collar,married,secondary,no,1334,yes,no,apr,234,5,-1,0,no
32,self-employed,married,tertiary,no,3601,no,no,aug,171,15,-1,0,no
45,technician,married,tertiary,no,265,no,no,aug,14,3,-1,0,no
52,admin.,single,unknown,no,2227,no,no,feb,242,2,-1,0,yes
37,self-employed,married,secondary,no,487,no,yes,aug,155,15,-1,0,no
38,blue-collar,divorced,secondary,no,0,yes,no,may,580,1,173,1,no
36,services,single,secondary,no,174,yes,no,may,223,2,-1,0,no
58,retired,married,secondary,no,14412,no,no,nov,297,1,-1,0,no
37,management,married,tertiary,no,3288,no,no,aug,124,2,-1,0,no
30,technician,single,secondary,no,57,no,no,feb,465,2,-1,0,no
47,technician,married,secondary,no,2246,yes,no,jul,330,1,-1,0,no
40,technician,married,secondary,no,4441,yes,no,nov,153,2,183,2,no
42,management,divorced,tertiary,no,0,no,no,may,131,2,-1,0,no
71,unknown,married,tertiary,no,353,no,no,jan,208,1,93,2,no
54,blue-collar,married,secondary,no,448,yes,yes,aug,98,1,-1,0,no
53,entrepreneur,married,primary,no,27,yes,no,sep,230,3,-1,0,yes
33,blue-collar,divorced,secondary,no,474,no,no,jul,400,2,-1,0,no
30,technician,single,tertiary,no,1185,yes,no,apr,284,1,339,1,no
39,services,divorced,secondary,no,282,yes,no,jul,243,1,-1,0,no
32,blue-collar,married,secondary,no,2,yes,no,may,16,9,309,1,no
34,technician,single,secondary,no,60,no,no,aug,274,2,-1,0,no
39,self-employed,single,tertiary,no,3972,no,no,jul,122,3,-1,0,no
75,retired,married,secondary,no,26452,no,no,jul,219,2,-1,0,no
33,admin.,divorced,secondary,no,818,yes,yes,apr,301,3,-1,0,no
40,services,married,secondary,no,9374,yes,no,nov,7,8,185,1,no
37,technician,married,unknown,no,47,no,no,jun,374,3,-1,0,no
69,retired,married,primary,no,279,no,no,aug,26,1,-1,0,no
52,unemployed,married,primary,no,20,yes,no,jan,172,1,-1,0,no
31,admin.,divorced,secondary,no,360,no,no,may,332,1,297,2,no
28,technician,single,secondary,no,1532,no,no,may,253,1,107,5,no
29,management,single,tertiary,no,1673,no,no,aug,200,2,159,3,no
46,services,married,secondary,no,2420,no,no,nov,405,2,-1,0,no
28,blue-collar,married,secondary,no,100,yes,yes,may,132,2,-1,0,no
41,admin.,married,secondary,no,0,no,no,jun,89,1,-1,0,no
42,technician,divorced,secondary,no,1533,no,yes,aug,86,1,-1,0,no
34,admin.,single,secondary,no,296,no,no,jul,147,4,-1,0,no
28,blue-collar,married,secondary,no,2788,yes,no,jun,369,2,-1,0,yes
43,management,single,secondary,no,109,yes,no,may,64,3,-1,0,no
32,technician,married,secondary,no,485,no,no,aug,98,14,-1,0,no
33,technician,single,tertiary,no,125,no,no,aug,66,2,-1,0,no
70,retired,married,secondary,no,616,no,no,apr,149,2,182,1,no
36,services,married,secondary,no,3064,yes,no,aug,240,3,107,4,no
53,technician,married,secondary,no,206,no,no,aug,87,6,-1,0,no
30,blue-collar,single,secondary,no,6900,no,no,nov,816,1,-1,0,no
45,services,divorced,secondary,no,-179,no,no,jul,155,2,-1,0,no
31,services,single,secondary,no,481,yes,no,nov,106,2,183,2,no
28,admin.,married,secondary,no,12,yes,no,jan,73,3,256,3,no
45,blue-collar,married,primary,no,0,no,no,may,574,5,-1,0,no
51,management,married,tertiary,no,176,yes,yes,jun,8,1,687,2,no
53,management,married,primary,no,4086,no,no,jun,14,3,-1,0,no
40,technician,married,secondary,no,257,yes,no,may,731,4,-1,0,no
53,blue-collar,married,primary,no,53,yes,no,apr,208,1,140,1,no
31,blue-collar,divorced,secondary,no,6,yes,no,jan,821,1,-1,0,no
30,management,married,tertiary,no,562,no,no,aug,137,4,-1,0,no
53,entrepreneur,married,secondary,no,-118,yes,no,may,101,3,-1,0,no
40,blue-collar,married,primary,no,2805,yes,no,may,173,6,353,23,no
26,management,single,secondary,no,565,yes,no,jun,582,11,-1,0,no
47,blue-collar,married,secondary,no,0,yes,no,jul,676,1,-1,0,no
51,management,married,tertiary,no,1612,no,no,mar,384,1,182,5,no
45,unemployed,married,primary,no,180,yes,yes,may,62,2,-1,0,no
35,management,married,tertiary,no,0,yes,no,jul,295,3,-1,0,no
36,management,single,tertiary,no,876,yes,no,may,241,2,-1,0,no
57,admin.,married,secondary,no,2137,no,no,jul,132,7,-1,0,no
42,blue-collar,married,primary,no,260,yes,no,jul,175,2,-1,0,no
32,blue-collar,married,secondary,yes,-53,yes,no,apr,648,1,272,1,yes
30,management,married,tertiary,no,944,no,no,oct,251,2,-1,0,yes
36,technician,married,secondary,no,2394,no,no,aug,184,2,-1,0,no
43,technician,married,secondary,no,297,yes,no,oct,119,3,-1,0,no
69,retired,single,tertiary,no,2144,no,no,jul,417,1,184,4,yes
31,technician,single,tertiary,no,969,no,no,jun,95,1,-1,0,no
35,technician,married,secondary,no,0,no,no,jul,125,2,-1,0,no
26,entrepreneur,married,tertiary,no,37,yes,yes,may,207,1,363,2,no
46,technician,married,secondary,no,410,no,yes,nov,162,5,-1,0,no
30,technician,married,secondary,no,1211,yes,no,may,176,1,-1,0,no
33,management,single,tertiary,no,71,no,no,aug,107,6,-1,0,no
34,management,married,tertiary,no,436,yes,no,apr,28,1,345,1,no
48,blue-collar,married,primary,no,559,yes,no,may,1231,2,-1,0,no
31,management,married,tertiary,no,1170,no,no,aug,200,4,-1,0,no
46,management,divorced,tertiary,no,25,no,no,may,103,2,-1,0,no
40,services,married,secondary,no,1325,no,no,jun,150,2,-1,0,no
39,entrepreneur,married,secondary,no,0,no,no,nov,108,7,-1,0,no
33,technician,single,secondary,no,647,yes,yes,feb,124,1,273,1,no
50,blue-collar,married,primary,no,2142,yes,no,jan,309,2,224,1,no
84,retired,divorced,primary,no,639,no,no,may,353,3,-1,0,yes
40,blue-collar,married,primary,no,177,yes,yes,jul,742,4,-1,0,no
55,management,married,tertiary,no,236,no,no,aug,200,1,-1,0,no
40,services,divorced,secondary,no,1959,yes,no,may,177,1,-1,0,no
46,admin.,married,primary,no,96,no,no,feb,151,2,-1,0,no
43,self-employed,single,tertiary,no,0,no,no,jun,147,1,-1,0,no
34,blue-collar,married,secondary,no,250,yes,no,may,193,6,-1,0,no
35,technician,single,secondary,no,126,no,no,aug,112,2,-1,0,no
57,retired,married,unknown,no,1621,yes,no,jun,108,1,-1,0,no
25,student,single,secondary,no,8,no,no,apr,107,2,-1,0,yes
32,self-employed,married,tertiary,no,189,yes,no,jun,106,2,-1,0,no
52,retired,single,secondary,no,316,no,no,may,463,3,-1,0,no
31,self-employed,single,tertiary,yes,-282,yes,no,nov,131,3,-1,0,no
34,management,married,tertiary,no,-308,yes,no,apr,140,2,-1,0,no
42,technician,divorced,secondary,no,248,no,no,aug,163,4,-1,0,no
47,blue-collar,divorced,primary,no,126,yes,no,jun,2456,2,-1,0,yes
50,self-employed,divorced,tertiary,no,13,yes,no,apr,76,1,-1,0,yes
30,technician,married,secondary,no,-393,yes,yes,jul,435,1,-1,0,yes
33,services,single,secondary,no,358,yes,no,may,302,1,356,3,no
56,technician,single,tertiary,no,917,no,no,jun,306,1,-1,0,no
34,admin.,divorced,secondary,no,1268,yes,no,may,259,3,-1,0,no
33,technician,married,secondary,no,-163,yes,yes,aug,502,2,-1,0,no
32,management,single,tertiary,no,473,yes,no,may,72,2,361,1,no
34,management,married,tertiary,no,4831,yes,no,feb,265,1,-1,0,no
37,technician,married,secondary,no,1063,yes,no,jul,413,2,-1,0,no
30,management,married,secondary,no,0,yes,no,may,756,3,-1,0,no
29,blue-collar,married,secondary,no,424,yes,yes,may,241,2,-1,0,no
56,unemployed,divorced,primary,no,802,no,no,feb,258,2,-1,0,no
31,management,married,tertiary,no,430,yes,no,jul,137,16,-1,0,no
59,unknown,married,unknown,no,3940,no,no,jun,48,2,-1,0,no
36,housemaid,married,secondary,no,2880,no,no,jun,283,1,-1,0,no
51,blue-collar,divorced,secondary,no,1069,yes,no,may,247,2,-1,0,no
54,self-employed,divorced,primary,no,4382,yes,no,may,193,4,-1,0,no
37,management,married,tertiary,no,0,no,no,mar,129,4,107,2,no
32,technician,married,tertiary,no,3939,no,no,aug,209,2,-1,0,no
42,self-employed,married,tertiary,no,753,no,no,jun,31,1,-1,0,no
29,blue-collar,married,secondary,no,358,no,no,jul,88,5,-1,0,no
52,blue-collar,married,primary,no,1141,yes,no,may,22,5,-1,0,no
40,technician,married,secondary,no,1259,no,no,may,234,5,-1,0,no
30,services,married,secondary,no,227,no,yes,jun,23,1,-1,0,no
